TS,SKT,CPU,PID,CMD,CID,CPU operating frequency (in GHz),CPU utilization %,CPU utilization% in kernel mode,CPI,kernel_CPI,IPC,giga_instructions_per_sec,locks retired per instr,L1D MPI (includes data+rfo w/ prefetches),L1D demand data read hits per instr,L1-I code read misses (w/ prefetches) per instr,L2 demand data read hits per instr,L2 MPI (includes code+data+rfo w/ prefetches),L2 demand data read MPI,L2 demand code MPI,LLC code read MPI (demand+prefetch),LLC data read MPI (demand+prefetch),LLC total HITM (per instr) (excludes LLC prefetches),LLC total HIT clean line forwards (per instr) (excludes LLC prefetches),Average LLC demand data read miss latency (in ns),Average LLC demand data read miss latency for LOCAL requests (in ns),Average LLC demand data read miss latency for REMOTE requests (in ns),UPI Data transmit BW (MB/sec) (only data),package power (watts),DRAM power (watts),core c6 residency %,package c6 residency %,% Uops delivered from decoded Icache (DSB),% Uops delivered from legacy decode pipeline (MITE),core initiated local dram read bandwidth (MB/sec),core initiated remote dram read bandwidth (MB/sec),memory bandwidth read (MB/sec),memory bandwidth write (MB/sec),memory bandwidth total (MB/sec),ITLB (2nd level) MPI,DTLB (2nd level) load MPI,DTLB (2nd level) 2MB large page load MPI,DTLB (2nd level) store MPI,NUMA %_Reads addressed to local DRAM,NUMA %_Reads addressed to remote DRAM,uncore frequency GHz,IO_bandwidth_disk_or_network_writes (MB/sec),IO_bandwidth_disk_or_network_reads (MB/sec),TMA_Frontend_Bound(%),TMA_..Fetch_Latency(%),TMA_....ICache_Misses(%),TMA_....ITLB_Misses(%),TMA_....Branch_Resteers(%),TMA_......Mispredicts_Resteers(%),TMA_......Clears_Resteers(%),TMA_......Unknown_Branches(%),TMA_..Fetch_Bandwidth(%),TMA_....MITE(%),TMA_....DSB(%),TMA_Bad_Speculation(%),TMA_..Branch_Mispredicts(%),TMA_..Machine_Clears(%),TMA_Backend_Bound(%),TMA_..Memory_Bound(%),TMA_....L1_Bound(%),TMA_......DTLB_Load(%),TMA_......Lock_Latency(%),TMA_....L2_Bound(%),TMA_....L3_Bound(%),TMA_......Data_Sharing(%),TMA_....DRAM_Bound(%),TMA_......MEM_Bandwidth(%),TMA_......MEM_Latency(%),TMA_....Store_Bound(%),TMA_......False_Sharing(%),TMA_..Core_Bound(%),TMA_....Ports_Utilization(%),TMA_......Ports_Utilized_0(%),TMA_........AMX_Busy(%),TMA_......Ports_Utilized_1(%),TMA_......Ports_Utilized_2(%),TMA_......Ports_Utilized_3m(%),TMA_Retiring(%),TMA_..Light_Operations(%),TMA_........FP_Vector_256b(%),TMA_........FP_Vector_512b(%),TMA_......Int_Vector_256b(%),TMA_..Heavy_Operations(%),TMA_....Microcode_Sequencer(%),TMA_Info_Thread_IPC,TMA_Info_System_SMT_2T_Utilization
1705366294,,,230276,stress-ng-cpu [run],,3.9024782,0.35160087,0.00041534469,0.4524543,1.8761925,2.210168,7.7634664,2.0914811e-07,0.011394736,0.11466347,0.0013818107,0.01115268,0.00016543062,7.8189531e-06,3.4746218e-05,,,,,,,,,,,,,84.987235,14.028566,,,,,,2.5623943e-06,9.140977e-07,5.172969e-08,1.6097639e-06,,,,,,14.395387,5.4267267,0.34980459,0.030076809,1.6368866,1.6161083,0.020807882,0,8.9686606,3.4535732,6.8641671,8.4072653,8.3003952,0.10687009,37.671656,4.743083,6.7599394,4.6396099,5.0840862e-06,0.15760155,0.092515941,,0.022906476,0.061461776,0.22162015,0.9930205,,32.928573,39.558336,3.3021238,0,26.340297,20.166097,39.166528,39.525692,34.387352,0,0,0.012766949,5.1383399,0,2.210168,0
1705366294,,,230275,stress-ng-cpu [run],,3.90257,0.35158675,0.00040747669,0.45439949,2.0363823,2.2007067,7.7301038,2.6220066e-07,0.011370832,0.11336095,0.0013583899,0.010960466,0.00017080064,9.933923e-06,3.5140936e-05,,,,,,,,,,,,,84.992584,14.032631,,,,,,2.4535407e-06,8.8505e-07,4.1803423e-08,1.5071438e-06,,,,,,13.823514,5.7334234,0.34945937,0.033536364,1.6101565,1.591474,0.018617578,0,8.0900902,3.3904013,7.1481216,9.3667447,9.2584365,0.10830819,37.864865,4.6733852,6.7377341,4.2808069,6.5861959e-06,0.17197801,0.10616366,,0.017938934,0.072996561,0.24165543,1.1585433,,33.191479,39.739166,3.3003443,0,26.709401,20.271715,39.344024,38.944877,33.882043,0,0,0.012914302,5.062834,0,2.2007067,0
1705366294,,,230273,stress-ng-cpu [run],,3.9025785,0.35133983,0.00039024646,0.45277899,1.9965801,2.2085831,7.7523388,2.6138533e-07,0.012464711,0.11395561,0.0013032685,0.010879012,0.00016673821,7.6405321e-06,3.4470478e-05,,,,,,,,,,,,,84.258073,14.721333,,,,,,2.0631494e-06,8.8797271e-07,4.2532038e-08,1.5086714e-06,,,,,,13.329506,5.8196248,0.34163538,0.023593592,1.6523471,1.6318623,0.020498362,0,7.5098814,3.4162623,6.9181119,8.8048811,8.6956522,0.10922896,38.339921,4.743083,6.4425404,4.8220672,6.4375746e-06,0.15719938,0.096079327,,0.018020122,0.068692287,0.23296392,1.004196,,33.596838,39.65904,3.2378948,0,26.340938,20.258349,38.943729,39.525692,33.992095,0,0,0.012728178,5.5335968,0,2.2085831,0
1705366294,,,230277,stress-ng-cpu [run],,3.9025035,0.35163093,0.00045712685,0.45452757,2.0447618,2.2000866,7.728765,2.7096639e-07,0.011394577,0.11382924,0.0013941401,0.010709292,0.0001514955,6.322976e-06,3.4284459e-05,,,,,,,,,,,,,84.456948,14.526489,,,,,,2.1218619e-06,7.6363699e-07,3.1548644e-08,1.5169124e-06,,,,,,13.383081,5.8433985,0.3578317,0.027352668,1.5959217,1.5764309,0.019679288,0,7.5396826,3.3901148,6.922857,8.8391412,8.7301587,0.10898246,38.492063,5.1587302,6.6093326,4.5352189,6.682726e-06,0.15369638,0.093676096,,0.013596082,0.045366053,0.22413944,1.1494018,,33.333333,40.252602,3.2270449,0,27.09902,20.406376,39.129133,39.285714,33.730159,0,0,0.012794303,5.5555556,0,2.2000866,0.0001187745
1705366294,,,230274,stress-ng-cpu [run],,3.9026454,0.35158215,0.000357234,0.45511556,1.7307798,2.1972442,7.7179898,2.1655148e-07,0.011468301,0.11422807,0.0013351281,0.010767347,0.00016761568,8.3365473e-06,3.3285344e-05,,,,,,,,,,,,,84.908946,14.136689,,,,,,2.0046514e-06,7.6737349e-07,2.9768358e-08,1.494689e-06,,,,,,13.224828,5.7738475,0.36208621,0.043416493,1.5917475,1.5719892,0.019770535,0,7.4509804,3.4642402,7.0372209,8.7359564,8.627451,0.1085054,38.823529,4.7058824,6.5376139,4.6289858,5.6223894e-06,0.16045657,0.10242419,,0.014398622,0.066777984,0.24907469,1.0972098,,34.117647,39.647553,3.3498975,0,26.482488,20.268439,39.532964,39.215686,33.72549,0,0,0.012539478,5.4901961,0,2.1972442,0
1705366299,,,230276,stress-ng-cpu [run],,3.9024799,0.35130019,0.00036391595,0.45406995,1.8795361,2.2023039,7.7292307,2.2077163e-07,0.011406352,0.11387746,0.0013150092,0.010911812,0.00016631359,7.876941e-06,3.3399337e-05,,,,,,,,,,,,,84.667415,14.312036,,,,,,1.8320586e-06,7.7782834e-07,3.351247e-08,1.5176585e-06,,,,,,13.724015,5.4236198,0.34576386,0.034132063,1.6001536,1.5791934,0.020923696,0,8.3003953,3.4995531,6.8039865,8.4103723,8.3003953,0.109977,38.339921,4.743083,6.3587246,5.0051693,5.3819912e-06,0.15836893,0.098997659,,0.017529318,0.061753566,0.21325467,1.0600516,,33.596838,39.949505,3.2487488,0,26.667226,20.303776,38.933411,39.525692,34.387352,0,0,0.012683056,5.1383399,0,2.2023039,0
1705366299,,,230274,stress-ng-cpu [run],,3.9026469,0.35126401,0.00035351723,0.45325315,1.7955861,2.2062726,7.7426932,2.2586322e-07,0.0115223,0.11442551,0.0013367677,0.01095414,0.00016206476,9.5409272e-06,3.4757769e-05,,,,,,,,,,,,,85.062266,13.889827,,,,,,3.3991173e-06,7.8827727e-07,3.839537e-08,1.5632177e-06,,,,,,13.223907,5.7729269,0.33479451,0.036342162,1.5950038,1.5750956,0.019977684,0,7.4509804,3.3275152,7.0904949,8.736877,8.627451,0.10942605,38.823529,4.7058823,6.5495415,4.8922471,5.6538221e-06,0.14797843,0.11090971,,0.013277177,0.07094459,0.25063616,1.0962813,,34.117647,39.485135,3.2523943,0,26.333301,20.196913,39.500622,39.215686,33.72549,0,0,0.013298364,5.4901961,0,2.2062726,1.0616504e-05
1705366299,,,230277,stress-ng-cpu [run],,3.902403,0.35127704,0.00046831586,0.45425424,2.1267648,2.2014104,7.7254334,2.5927212e-07,0.012092442,0.11384043,0.001327324,0.010600651,0.00014948991,6.6381614e-06,3.663845e-05,,,,,,,,,,,,,84.95662,14.030754,,,,,,1.8931028e-06,8.3605652e-07,3.7614101e-08,1.4956801e-06,,,,,,13.382144,5.8424619,0.36053193,0.033673476,1.5870996,1.5673743,0.019734392,0,7.5396825,3.4549497,7.0577328,8.8400778,8.7301587,0.1099191,38.492063,5.1587302,6.5025609,4.6247097,6.6225897e-06,0.15668421,0.10012715,,0.017032025,0.054156336,0.23110773,0.88499502,,33.333333,39.76766,3.2579636,0,26.566611,20.263888,39.096133,39.285714,33.730159,0,0,0.01280941,5.5555555,0,2.2014104,0.00024574605
1705366299,,,230275,stress-ng-cpu [run],,3.9025681,0.35127138,0.00039735343,0.45350705,2.0437438,2.2050374,7.7383644,2.6082873e-07,0.011399567,0.11369704,0.0013003528,0.010985427,0.00016387686,1.0120295e-05,3.5422921e-05,,,,,,,,,,,,,84.614073,14.397391,,,,,,2.2120351e-06,8.7414979e-07,3.7245455e-08,1.5627225e-06,,,,,,13.414576,5.6859846,0.35438837,0.033891013,1.5736851,1.5549531,0.019324966,0,7.7285909,3.4572339,6.9186653,8.9983382,8.8878796,0.11045862,38.944132,4.6371546,6.2993575,4.8432762,6.6432109e-06,0.15617354,0.10953464,,0.018242684,0.080144326,0.25950314,0.94017788,,34.306977,39.709448,3.2448743,0,26.70438,20.336228,39.232426,38.642955,33.619371,0,0,0.012924383,5.0235841,0,2.2050374,0
1705366299,,,230273,stress-ng-cpu [run],,3.9005021,0.35156848,0.00036024095,0.45398425,1.8742506,2.2027196,7.7326727,2.7455509e-07,0.011529008,0.11440002,0.001313827,0.01100831,0.00016007659,8.551698e-06,3.4565965e-05,,,,,,,,,,,,,84.836632,14.165533,,,,,,3.0465676e-06,8.6096829e-07,4.082604e-08,1.5094692e-06,,,,,,13.330515,5.8206331,0.35840148,0.041019953,1.5750466,1.5557325,0.019361671,0,7.5098814,3.4562901,6.7803045,8.8038728,8.6956522,0.10822063,38.339921,4.743083,6.5411428,4.641856,6.7495623e-06,0.16409916,0.10350264,,0.01505802,0.057074658,0.21851455,1.0053475,,33.596838,39.785399,3.2950108,0,26.539338,20.237704,38.906975,39.525692,33.992095,0,0,0.01270107,5.5335968,0,2.2027196,0
